-10.,0.929570128502133
-9.95,0.9292102982489098
-9.9,0.9288467774983312
-9.85,0.9284794878955968
-9.8,0.9281083916859937
-9.75,0.9277334225036232
-9.7,0.9273545184676684
-9.65,0.9269716182475215
-9.6,0.9265846620736768
-9.55,0.9261935722261924
-9.5,0.9257982951899741
-9.45,0.9253987589202326
-9.4,0.9249948941262334
-9.35,0.9245866300466837
-9.3,0.9241739012422069
-9.25,0.9237566131430349
-9.2,0.9233347108343191
-9.15,0.9229081102014868
-9.1,0.9224767322701559
-9.05,0.9220404962784238
-9.,0.9215993196377693
-8.95,0.9211531178795578
-8.9,0.9207018050426682
-8.85,0.9202452913765717
-8.8,0.919783487834938
-8.75,0.9193163012162276
-8.7,0.918843637004029
-8.65,0.9183653980296497
-8.6,0.9178814852369535
-8.55,0.9173917966237386
-8.5,0.9168962283909354
-8.45,0.916394673816911
-8.4,0.9158870236603155
-8.35,0.9153731660560078
-8.3,0.9148529877300263
-8.25,0.9143263670316635
-8.2,0.9137931876699207
-8.15,0.913253324829427
-8.1,0.9127066519569371
-8.05,0.9121530459852742
-8.,0.9115923535095415
-7.949999999999999,0.9110244582728767
-7.9,0.9104492134681652
-7.85,0.9098664753299196
-7.8,0.9092760963521055
-7.75,0.90867792510186
-7.699999999999999,0.9080718061387394
-7.65,0.9074575798161374
-7.6,0.9068350822525113
-7.55,0.9062041450431979
-7.5,0.9055645952060224
-7.449999999999999,0.9049162616275279
-7.4,0.9042589441462182
-7.35,0.9035924675716058
-7.3,0.9029166425235954
-7.25,0.9022312590383028
-7.199999999999999,0.9015361218788084
-7.15,0.9008310179898575
-7.1,0.9001157313532056
-7.05,0.8993900391125738
-7.,0.8986537126287814
-6.949999999999999,0.8979065160478837
-6.9,0.8971482065476263
-6.85,0.8963785340264475
-6.8,0.8955972408539513
-6.75,0.8948040614339902
-6.699999999999999,0.8939987276693955
-6.65,0.8931809406187217
-6.6,0.8923504259972908
-6.55,0.891506878207823
-6.5,0.8906499875182536
-6.449999999999999,0.8897794343581944
-6.4,0.888894889546273
-6.35,0.8879960103519873
-6.3,0.8870824535655121
-6.25,0.8861538357608716
-6.199999999999999,0.8852098008842897
-6.15,0.8842499541100631
-6.1,0.8832738944265675
-6.05,0.8822812132497397
-6.,0.8812714616336745
-5.95,0.8802442150301428
-5.8999999999999995,0.8791990135779072
-5.85,0.8781353615124318
-5.8,0.8770527904705605
-5.75,0.8759507697425609
-5.7,0.8748287789129208
-5.6499999999999995,0.87368627012612
-5.6,0.8725226720764954
-5.55,0.8713373941400181
-5.5,0.8701298234030783
