16,4
17,3
18,4
19,6
20,16
21,10
22,6
23,18
24,22
25,17
26,28
27,59
28,43
29,38
30,90
31,100
32,79
33,138
34,244
35,203
36,220
37,428
38,456
39,351
40,592
41,927
42,746
43,638
44,1194
45,1312
46,884
47,1152
48,1924
49,1555
50,1158
