0,0,6,7,8,9,10
1.3838965267367376e-87,0.01,256.00473403074136,511.92321724383913,1023.3304712420356,2042.6321494097824,4053.3083865077756
1.1143831578403364e-29,0.03,256.0047340307413,511.92321724383925,1023.3304712420352,2042.6321494097813,4053.3083865077747
4.248354255291589e-18,0.05,256.0047340307414,511.92321724383936,1023.3304712420356,2042.632149409781,4053.3083865077747
3.904687043201515e-13,0.06999999999999999,256.00473403072357,511.9232172438211,1023.3304712420183,2042.6321494097624,4053.3083865077742
2.233631436203166e-10,0.09,256.0047340203506,511.92321723328723,1023.3304712314103,2042.6321493991568,4053.308386497303
1.2698040054380027e-8,0.11,256.0047334400397,511.9232166439835,1023.3304706380734,2042.6321488058315,4053.3083859120343
2.0823150224148703e-7,0.13,256.0047243439453,511.92320740686773,1023.3304613375976,2042.6321395054927,4053.3083767387857
1.6195967923126127e-6,0.15000000000000002,256.00465868549406,511.92314072750446,1023.3303941948022,2042.632072351434,4053.308310477893
7.77415426242197e-6,0.17,256.00437231405976,511.9228498420336,1023.3301011630402,2042.6317790203661,4053.3080205558927
0.000026821257636371316,0.19,256.0034854976216,511.9219484149463,1023.3291918006968,2042.6308661517521,4053.3071132276514
0.0000730906925794498,0.21000000000000002,256.00132773701495,511.91975112628586,1023.3269670897088,2042.6286166665122,4053.304845628579
0.00016731167394185524,0.23,255.9969184438623,511.91524364024457,1023.3223680265426,2042.6238958177605,4053.299949310905
0.00033546262790251185,0.25,255.98899825249296,511.9070890677108,1023.3139305553211,2042.6150023972475,4053.2902789597383
0.0006067416911921484,0.27,255.9760818846044,511.8936340648692,1023.299694648155,2042.5993822090652,4053.2721432868516
0.0010112665497004167,0.29000000000000004,255.956501820258,511.87288014964554,1023.2770258839748,2042.5731470735368,4053.239230307616
0.0015779749941570481,0.31,255.92842402820165,511.8424039889016,1023.2423378521624,2042.5303950275973,4053.181132939262
0.002332986527749615,0.33,255.88983142694696,511.79922982248354,1023.1907323732719,2042.462373132203,4053.081557023137
0.003298505755939094,0.35000000000000003,255.83848096100712,511.73966929999176,1023.1155897419329,2042.3565444362773,4052.9163209693074
0.004492232856494007,0.37,255.77184462443626,511.65914731446264,1023.0081417534046,2042.195614834771,4052.651236045137
0.005927189477194528,0.39,255.6870447699585,511.5520295151807,1022.8570513506828,2041.9565541661486,4052.239909351236
0.007611851940887936,0.41000000000000003,255.58079171224767,511.4114616014933,1022.6480106467249,2041.6096206352468,4051.621459501139
0.00955049025029501,0.43,255.44932869343373,511.2292249361705,1022.3633583522466,2041.1173763854613,4050.7180916476345
0.01174362845702136,0.45,255.28838673384382,510.995608873199,1021.9817103549955,2040.433667944632,4049.4324483714113
