0,0,6,7,8,9
1.3838965267367376e-87,0.01,2.960351778662538,0.9351528053261524,0.09721549224935104,0.23515538379539613
3.7200759760208356e-44,0.02,2.9603517786627034,0.9351528053262251,0.09721549224935909,0.23515538379554823
1.1143831578403364e-29,0.03,2.9603517786626306,0.9351528053263807,0.09721549224964089,0.2351553837956599
1.928749847963918e-22,0.04,2.96035177866242,0.9351528053259871,0.09721549224912608,0.2351553837951676
4.248354255291589e-18,0.05,2.9603517786622833,0.9351528053258434,0.097215492248981,0.23515538379502413
3.338237795365022e-15,0.060000000000000005,2.9603517786632403,0.9351528053269716,0.09721549225012081,0.2351553837961771
3.9046870432015144e-13,0.06999999999999999,2.960351778657118,0.935152805333396,0.09721549225863416,0.23515538380509252
1.388794386496402e-11,0.08,2.9603517784638957,0.9351528055780614,0.09721549257558744,0.23515538413624826
2.233631436203166e-10,0.09,2.9603517754652353,0.9351528093751,0.0972154974945828,0.23515538927568463
2.061153622438558e-9,0.09999999999999999,2.960351749157096,0.9351528426876778,0.09721554065043475,0.2351554343655239
1.2698040054380027e-8,0.11,2.960351596889049,0.9351530354964066,0.09721579043070526,0.23515569533944825
5.7777485194191324e-8,0.12,2.9603509515726003,0.9351538526252472,0.09721684900661162,0.23515680135433403
2.0823150224148703e-7,0.13,2.9603487978112537,0.9351565798132543,0.09722038203087871,0.23516049270674305
6.248749509463097e-7,0.14,2.9603428335415307,0.9351641320193851,0.09723016578671645,0.23517071490422423
1.6195967923126127e-6,0.15000000000000002,2.9603285941410533,0.935182162442708,0.0972535239270125,0.23519511976627383
3.7266531720786705e-6,0.16,2.960298432126733,0.93522035418047,0.09730300088714677,0.23524681373293982
7.77415426242197e-6,0.17,2.960240494657327,0.9352937140244088,0.0973980382699808,0.23534610906856185
0.000014945338524781478,0.18000000000000002,2.9601378486133716,0.9354236778529617,0.09756640764044436,0.23552202005585302
0.000026821257636371312,0.19,2.9599678745923934,0.9356388723954325,0.09784519913924211,0.23581329408328552
