8.484414119e-137,0.006383333333,1.1234907,5.1234907,0.61182956,-0.62067874,4.6118296,5.8443379,-2.1556621,2.146813,6.146813,-1.853187,1.8443379,5.8443379,-1.5507119,1.5418628,5.5418628,-0.64328666,0.63443748
4.803345765e-130,0.006716666667,1.07772,5.07772,0.74821753,-0.75752881,4.7482175,6.2539639,-1.7460361,1.7367249,5.7367249,-1.2287971,1.2194859,5.2194859,0.32291986,-0.33223114,4.3229199,4.9780709,-3.0219291
6.250167534e-124,0.00705,1.0319493,5.0319493,0.88460549,-0.89437887,4.8846055,6.6635899,-1.3364101,1.3266368,5.3266368,0.00054295274,-0.010316328,4.0019119,4.0114022,-3.9885287,3.9788244,7.9788244,-0.021175609
2.281150223e-118,0.007383333333,0.98617853,4.9861785,1.0209935,-1.0312289,5.0209935,7.0732159,-0.92678414,0.91654867,4.9165487,1.229883,-1.2401185,5.229883,7.6998846,-0.30011539,0.28987992,4.2898799,3.1098893
2.753436725e-113,0.007716666667,0.94040781,4.9404078,1.1573814,-1.168079,5.1573814,7.4828419,-0.51715814,0.50646057,4.5064606,2.4592231,-2.4699207,5.5300793,9.5300793,1.5300793,-1.5407769,5.5300793,8.6009354
1.261100906e-108,0.00805,0.89463709,4.8946371,1.2937694,-1.3049291,5.2937694,7.8924679,-0.10753215,0.096372477,4.0963725,3.6885632,-3.6997229,4.3002771,8.3002771,0.3002771,-0.31143677,4.3002771,4.911991
2.460245649e-104,0.008383333333,0.84886637,4.8488664,1.4301574,-1.4417791,5.4301574,8.3020939,0.30209385,-0.31371562,4.3020939,4.9179033,-3.0820967,3.0704749,7.0704749,-0.92952509,0.91790332,4.9179033,1.2230465
2.254667715e-100,0.008716666667,0.80309565,4.8030956,1.5665453,-1.5786292,5.5665453,8.7117198,0.71171985,-0.72380372,4.7117198,6.1472434,-1.8527566,1.8406727,5.8406727,-1.5461859,1.534102,5.534102,-0.6264738
1.055161451e-96,0.00905,0.75732493,4.7573249,1.7029333,-1.7154793,5.7029333,9.1213458,1.1213458,-1.1338918,5.1213458,7.3765835,-0.62341649,0.61087053,4.6108705,2.1422965,-2.1548424,5.8451576,9.8451575
2.708896983e-93,0.009383333333,0.7115542,4.7115542,1.8393213,-1.8523293,5.8393213,9.5309718,1.5309718,-1.5439799,5.5309718,8.6059236,0.60592359,-0.61893165,4.6059236,5.8307788,-2.1692212,2.1562131,6.1562131
4.058260463e-90,0.009716666667,0.66578348,4.6657835,1.9757092,-1.9891794,5.9727549,9.9346893,1.9346893,-1.9481594,5.9346425,9.8174445,1.8174445,-1.8309146,5.8174445,9.4658036,1.4658036,-1.4792737,5.4658036
3.743151734e-87,0.01005,0.62001276,4.6200128,2.1120972,-2.1260295,5.8739704,9.8739703,1.8739703,-1.8879025,5.8739701,9.6358427,1.6358427,-1.649775,5.6358427,8.9214605,0.9214605,-0.93539276,4.9214605
2.227267326e-84,0.01038333333,0.57424204,4.574242,2.2484852,-2.2628795,5.7371205,9.7371205,1.7371205,-1.7515148,5.7371205,9.2257558,1.2257558,-1.2401502,5.2257558,7.6916618,-0.30833823,0.29394388,4.2939439
8.906516718e-82,0.01071666667,0.52847132,4.5284713,2.3848731,-2.3997296,5.6002704,9.6002704,1.6002704,-1.6151269,5.6002704,8.8156677,0.81566771,-0.83052416,4.8156677,6.4618596,-1.5381404,1.523284,5.523284
2.481212206e-79,0.01105,0.4827006,4.4827006,2.5212611,-2.5365796,5.4634204,9.4634204,1.4634204,-1.4787389,5.4634204,8.4055796,0.40557961,-0.42089816,4.4055796,5.2320574,-2.7679426,2.7526241,6.7526241
4.970850538e-77,0.01138333333,0.43692988,4.4369299,2.6576491,-2.6734297,5.3265703,9.3265703,1.3265703,-1.3423509,5.3265703,7.9954915,-0.0045084849,-0.011272166,4.0004951,4.0022552,-3.995975,3.9819642,7.9819642
7.365958414e-75,0.01171666667,0.39115916,4.3911592,2.794037,-2.8102798,5.1897202,9.1897202,1.1897202,-1.205963,5.1897202,7.5854034,-0.41459658,0.39835383,4.3983538,2.772453,-2.7886958,5.2113042,9.2113042
8.278055138e-73,0.01205,0.34538844,4.3453884,2.930425,-2.9471298,5.0528702,9.0528702,1.0528702,-1.069575,5.0528702,7.1753153,-0.82468468,0.80797983,4.8079798,1.5426508,-1.5593557,5.5426508,8.6446573
7.214833968e-71,0.01238333333,0.29961772,4.2996177,3.066813,-3.0839799,4.9160201,8.9160201,0.91602009,-0.93318704,4.9160201,6.7652272,-1.2347728,1.2176058,5.2176058,0.31284862,-0.33001557,4.3128486,4.9557128
4.97513584e-69,0.01271666667,0.253847,4.253847,3.2032009,-3.22083,4.77917,8.77917,0.77917003,-0.79679907,4.77917,6.3551391,-1.6448609,1.6272318,5.6272318,-0.91695357,0.89932452,4.8993245,1.2667683
2.763495185e-67,0.01305,0.20807627,4.2080763,3.3395889,-3.35768,4.64232,8.64232,0.64231996,-0.66041111,4.64232,5.945051,-2.054949,2.0368578,6.0368578,-1.9616158,1.9435246,5.9435246,-1.865396
1.256624993e-65,0.01338333333,0.16230555,4.1623056,3.4759769,-3.4945301,4.5054699,8.5054699,0.5054699,-0.52402314,4.5054699,5.5349629,-2.4650371,2.4464838,6.4464838,-1.5535162,1.5349629,5.5349629,-0.64199529
4.746590214e-64,0.01371666667,0.11653483,4.1165348,3.6123648,-3.6313802,4.3686198,8.3686198,0.36861983,-0.38763517,4.3686198,5.1248748,-2.8751252,2.8561098,6.8561098,-1.1438902,1.1248748,5.1248748,0.5873448
1.509111878e-62,0.01405,0.070764111,4.0707643,3.7487528,-3.7682302,4.2317698,8.2317698,0.23176977,-0.25124721,4.2317698,4.7147867,-3.2852133,3.2657358,7.2657358,-0.73426418,0.71478675,4.7147867,1.8166849
4.087217763e-61,0.01438333333,0.02499339,4.0251043,3.8851408,-3.9050803,4.0949197,8.0949197,0.094919705,-0.11485924,4.0949197,4.3046986,-3.6953014,3.6753618,7.6753618,-0.32463818,0.30469865,4.3046986,3.046025
9.53306068e-60,0.01471666667,-0.020777331,4.0035124,4.0215287,-3.9782753,3.9580696,7.9580696,-0.04193036,0.021528728,4.0217247,3.8946106,-3.9150121,4.0849878,8.0849878,0.084987815,-0.10538945,4.0849879,4.2753651
1.933960446e-58,0.01505,-0.066548052,4.045693,4.1579167,-3.8420833,3.8212196,7.8212196,-0.17878042,0.15791669,4.1579167,3.4845225,-3.5053862,4.4946138,8.4946138,0.49461381,-0.51547754,4.4946138,5.5047052
3.443595278e-57,0.01538333333,-0.11231877,4.090993,4.2943047,-3.7056953,3.6843695,7.6843695,-0.31563049,0.29430466,4.2943047,3.0744344,-3.0957602,4.9042398,8.9042398,0.90423981,-0.92556564,4.9042398,6.7340453
5.426632415e-56,0.01571666667,-0.15808949,4.1363016,4.4306926,-3.5693074,3.5475194,7.5475194,-0.45248055,0.43069263,4.4306926,2.6643463,-2.6861342,5.3138658,9.3138658,1.3138658,-1.3356537,5.3138658,7.9633854
7.626188768e-55,0.01605,-0.20386021,4.1816102,4.5670806,-3.4329194,3.4106694,7.4106694,-0.58933062,0.56708059,4.5670806,2.2542582,-2.2765082,5.7234918,9.7234918,1.7234918,-1.7457418,5.7234918,9.1927254
9.624532098e-54,0.01638333333,-0.24963094,4.2269188,4.7034686,-3.2965314,3.2738193,7.2738193,-0.72618068,0.70346856,4.7034686,1.8441701,-1.8668822,5.8441652,9.5552126,1.5552126,-1.5779248,5.5552126,8.68835
1.097843791e-52,0.01671666667,-0.29540166,4.2722274,4.8398565,-3.1601435,3.1369693,7.1369693,-0.86303075,0.83985653,4.8398565,1.434082,-1.4572562,5.434082,8.3254201,0.32542015,-0.34859437,4.3254201,4.9994347
1.138585789e-51,0.01705,-0.34117238,4.3175361,4.9762445,-3.0237555,3.0001192,7.0001192,-0.99988081,0.97624449,4.9762445,1.0239939,-1.0476302,5.0239939,7.095618,-0.90438204,0.88074572,4.8807457,1.3104902
1.079526099e-50,0.01738333333,-0.3869431,4.3628447,5.1126325,-2.8873675,2.8632691,6.8632691,-1.1367309,1.1126325,5.1126325,0.61390578,-0.6380042,4.6139058,5.8658158,-2.1341842,2.1100858,6.1100858,-1.8898524
9.404628565e-50,0.01771666667,-0.43271382,4.4081533,5.2490204,-2.7509796,2.7264191,6.7264191,-1.2735809,1.2490204,5.2490204,0.20381769,-0.2283782,4.2038177,4.6360136,-3.3639864,3.3394259,7.3394259,-0.66057409
7.563586307e-49,0.01805,-0.47848454,4.4534619,5.3854084,-2.6145916,2.589569,6.589569,-1.410431,1.3854084,5.3854084,-0.20627041,0.1812478,4.1812478,3.4062114,-3.431234,4.568766,8.568766,0.568766
5.640015541e-48,0.01838333333,-0.52425526,4.4987705,5.5217964,-2.4782036,2.4527189,6.4527189,-1.5472811,1.5217964,5.5217964,-0.6163585,0.59087379,4.5908738,2.1764092,-2.2018939,5.7981048,9.7981036,1.7981036
3.915195854e-47,0.01871666667,-0.57002598,4.5440792,5.6581843,-2.3418157,2.3158689,6.3158689,-1.6841311,1.6581843,5.6581843,-1.0264466,1.0004998,5.0004998,0.94660703,-0.97255384,4.946607,6.8657679,-1.1342321
2.539678853e-46,0.01905,-0.6157967,4.5893878,5.7945723,-2.2054277,2.1790188,6.1790188,-1.820978,1.7945691,5.7945691,-1.4365221,1.4101131,5.4101131,-0.28315726,0.25674836,4.2567484,3.1769371,-3.203346
1.544811415e-45,0.01938333333,-0.66156742,4.6346964,5.9309603,-2.0690397,2.0421687,6.0421687,-1.9535497,1.9266787,5.9266787,-1.8303267,1.8034557,5.8034557,-1.464103,1.437232,5.437232,-0.36543796,0.33856695
8.840157302e-45,0.01971666667,-0.70733814,4.680005,6.0673482,-1.9326518,1.9053187,5.9053187,-1.7693374,1.7420042,5.7420042,-1.2806786,1.2533455,5.2533455,0.18529724,-0.21263035,4.1852972,4.5832248,-3.4167752
4.773695058e-44,0.02005,-0.75310887,4.7253137,6.2037362,-1.7962638,1.7684686,5.7684686,-1.3609947,1.3331995,5.3331995,-0.055188799,0.027393597,4.0277171,3.8622288,-3.8900239,4.109976,8.109976,0.10997599
2.43946907e-43,0.02038333333,-0.79887959,4.7706223,6.3401242,-1.6598758,1.6316185,5.6316185,-0.95137022,0.92311292,4.9231129,1.1741467,-1.202404,5.1741467,7.5506973,-0.44930274,0.42104544,4.4210454,2.6803491
1.182873197e-42,0.02071666667,-0.84465031,4.8159309,6.4765121,-1.5234879,1.4947685,5.4947685,-0.54174422,0.51302482,4.5130248,2.4034867,-2.4322061,5.5677939,9.5677939,1.5677939,-1.5965133,5.5677939,8.732101
5.455899068e-42,0.02105,-0.89042103,4.8612395,6.6129001,-1.3870999,1.3579184,5.3579184,-0.13211822,0.10293673,4.102937,3.6328268,-3.6620083,4.3379917,8.3379917,0.33799167,-0.36717317,4.3379917,5.0431565
2.399358945e-41,0.02138333333,-0.93619175,4.9065482,6.7492881,-1.2507119,1.2210683,5.2210683,0.27750778,-0.30715137,4.2775078,4.8621669,-3.1378331,3.1081895,7.1081895,-0.89181052,0.86216692,4.8621669,1.354212
1.008272748e-40,0.02171666667,-0.98196247,4.9518568,6.885676,-1.114324,1.0842183,5.0842183,0.68713377,-0.71723947,4.6871338,6.091507,-1.908493,1.8783873,5.8783873,-1.6947332,1.6646275,5.6646275,-1.0540938
4.057049048e-40,0.02205,-1.0277332,4.9971654,7.022064,-0.97793601,0.94736822,4.9473682,1.0967598,-1.1273276,5.0967598,7.3208471,-0.67915289,0.6485851,4.6485851,1.9931091,-2.0236769,5.9533544,9.9303857
1.566152621e-39,0.02238333333,-1.0735039,5.042474,7.158452,-0.84154804,0.81051815,4.8105182,1.5063858,-1.5374157,5.5063858,8.5501872,0.5501872,-0.58121709,4.5501872,5.6815915,-2.3184085,2.2873786,6.2873786
5.810884441e-39,0.02271666667,-1.1192746,5.0877826,7.2948399,-0.70516007,0.67366809,4.6736681,1.9160118,-1.9475038,5.913813,9.7751298,1.7751298,-1.8066218,5.7751252,9.3568722,1.3568722,-1.3883642,5.3568722
2.075781388e-38,0.02305,-1.1650454,5.1330913,7.4312279,-0.56877211,0.53681802,4.536818,2.3256378,-2.3575919,5.6424081,9.6424081,1.6424081,-1.6743622,5.6424081,8.9591784,0.9591784,-0.99113248,4.9591784
7.150830791e-38,0.02338333333,-1.2108161,5.1783999,7.5676159,-0.43238414,0.39996796,4.399968,2.7352638,-2.7676799,5.2323201,9.2323201,1.2323201,-1.2647362,5.2323201,7.7293763,-0.27062366,0.23820748,4.2382075
2.379203573e-37,0.02371666667,-1.2565868,5.2237085,7.7040038,-0.29599617,0.26311789,4.2631179,3.1448898,-3.177768,4.822232,8.822232,0.82223196,-0.85511024,4.822232,6.4995741,-1.5004259,1.4675476,5.4675476
7.656579019e-37,0.02405,-1.3023575,5.2690171,7.8403918,-0.15960821,0.12626783,4.126268,3.5545158,-3.5878561,4.4121439,8.4121439,0.41214386,-0.44548424,4.4121439,5.269772,-2.730228,2.6968877,6.6968877
2.386489433e-36,0.02438333333,-1.3481282,5.3143258,7.9767798,-0.02322024,-0.010582238,4.0008098,3.9641418,-3.993272,4.0020558,8.0020558,0.0020557637,-0.035858241,4.006728,4.0399698,-3.9598016,3.9262278,7.9262278
7.213853931e-36,0.02471666667,-1.393899,5.3596344,8.1131677,0.11316773,-0.1474323,4.1131684,4.3737678,-3.6262322,3.5919677,7.5919677,-0.40803233,0.37376776,4.3737678,2.8101676,-2.8444322,5.1555678,9.1555678
2.117336421e-35,0.02505,-1.4396697,5.404943,8.2495557,0.24955569,-0.28428237,4.2495557,4.7833938,-3.2166062,3.1818796,7.1818796,-0.81812043,0.78339375,4.7833938,1.5803654,-1.6150921,5.5803654,8.7758228
6.041305193e-35,0.02538333333,-1.4854404,5.4502516,8.3859437,0.38594366,-0.42113243,4.3859437,5.1930198,-2.8069802,2.7717915,6.7717915,-1.2282085,1.1930198,5.1930198,0.3505632,-0.38575197,4.3505632,5.0868784
1.67751975e-34,0.02571666667,-1.5312111,5.4955603,8.5223316,0.52233163,-0.5579825,4.5223316,5.6026457,-2.3973543,2.3617034,6.3617034,-1.6382966,1.6026457,5.6026457,-0.87923883,0.84358796,4.843588,1.3979344
4.53788616e-34,0.02605,-1.5769818,5.5408689,8.6587196,0.65871959,-0.69483256,4.6587196,6.0122717,-1.9877283,1.9516153,5.9516153,-1.8987631,1.8626502,5.8626502,-1.6591126,1.6229997,5.6229997,-0.94122486
1.197068135e-33,0.02638333333,-1.6227526,5.5861775,8.7951075,0.79510753,-0.83168259,4.7951075,6.4218976,-1.5781024,1.5415273,5.5415273,-0.69773198,0.66115691,4.6611569,1.9433791,-1.9799542,5.9322894,9.844533
3.082280948e-33,0.02671666667,-1.6685233,5.631486,8.9314953,0.93149531,-0.96853247,4.9314953,6.8315231,-1.1684769,1.1314397,5.1314397,0.53160643,-0.5686436,4.5316064,5.6318565,-2.3681435,2.3311064,6.3311064
7.753579822e-33,0.02705,-1.714294,5.676794,9.0678821,1.0678821,-1.1053814,5.0678821,7.2411455,-0.75885446,0.72135519,4.7213552,1.7609359,-1.7984352,5.7609202,9.3202755,1.3202755,-1.3577748,5.3202755
1.907122896e-32,0.02738333333,-1.7600647,5.7220991,9.2042629,1.2042629,-1.2422242,5.2042629,7.65075,-0.34924998,0.31128862,4.3112886,2.9902114,-3.0281728,4.9718272,8.9718272,0.97182722,-1.0097886,4.9718272
4.590430119e-32,0.02771666667,-1.8058354,5.7673869,9.3406092,1.3406092,-1.3790326,5.3406092,8.0602509,0.060250935,-0.098674393,4.0603404,4.2191763,-3.7808237,3.7424003,7.7424003,-0.25759972,0.21917626,4.2191763
1.082085406e-31,0.02805,-1.8516062,5.8125794,9.476765,1.476765,-1.5156506,5.476765,8.4691806,0.46918056,-0.50806611,4.4691806,5.4464272,-2.5535728,2.5146872,6.5146872,-1.4853128,1.4464272,5.4464272
2.499899735e-31,0.02838333333,-1.8973769,5.8572708,9.6119185,1.6119185,-1.6512661,5.6119184,8.8751029,0.87510286,-0.91445051,4.8751029,6.6646562,-1.3353438,1.2959961,5.2959961,0.033316355,-0.07266401,4.0339867
5.664233297e-31,0.02871666667,-1.9431476,5.899503,9.7421536,1.7421536,-1.7819633,5.7421391,9.2662415,1.2662415,-1.3060513,5.2662415,7.8385344,-0.16146564,0.12165588,4.1216574,3.5554128,-3.5952226,4.4047774
1.259527883e-30,0.02905,-1.9889183,5.9315805,9.8520792,1.8520792,-1.8923511,5.8513694,9.5950899,1.5950899,-1.6353618,5.5950898,8.8255415,0.82554147,-0.86581332,4.8255415,6.5168962,-1.4831038,1.4428319
2.750426121e-30,0.02938333333,-2.0346891,5.9371709,9.9090308,1.9090308,-1.9497647,5.9039414,9.7576475,1.7576475,-1.7983814,5.7576167,9.3136148,1.3136148,-1.3543487,5.3136148,7.9815783,-0.018421669,-0.02231228
5.901775835e-30,0.02971666667,-2.0804598,5.912098,9.9046557,1.9046557,-1.9458517,5.9000355,9.7459228,1.7459228,-1.7871188,5.7458998,9.2789183,1.2789183,-1.3201144,5.2789183,7.877951,-0.12204902,0.080852969
1.245114214e-29,0.03005,-2.1262305,5.8719947,9.87022,1.87022,-1.9118781,5.8686403,9.6491588,1.6491588,-1.6908169,5.6491578,8.9891324,0.98913243,-1.0307906,4.9891324,7.0090554,-0.99094456,0.94928642
2.584172748e-29,0.03038333333,-2.1720012,5.8275774,9.8271561,1.8271561,-1.8692764,5.8267463,9.5227689,1.5227689,-1.5648891,5.5227688,8.6104268,0.61042679,-0.65254703,4.6104268,5.8734006,-2.1265994,2.0844791
5.278996429e-29,0.03071666667,-2.2177719,5.7821257,9.7820234,1.7820234,-1.8246057,5.7819217,9.3884492,1.3884492,-1.4310315,5.3884492,8.2079298,0.2079298,-0.25051214,4.2079298,4.6663717,-3.3336283,3.2910459
1.061989758e-28,0.03105,-2.2635427,5.7364318,9.7364062,1.7364062,-1.7794506,5.7363806,9.2522119,1.2522119,-1.2952564,5.2522119,7.7996802,-0.20031979,0.15727535,4.1572757,3.4420851,-3.4851295,4.5148705
2.104944574e-28,0.03138333333,-2.3093134,5.69068,9.6906735,1.6906735,-1.73418,5.6906669,9.1155138,1.1155138,-1.1590203,5.1155138,7.3900478,-0.6099522,0.56644566,4.5664457,2.2136499,-2.2571565,5.7428089
4.11259267e-28,0.03171666667,-2.3550841,5.6449142,9.6449124,1.6449124,-1.6888811,5.6449107,8.9787024,0.9787024,-1.022671,4.9787024,6.9800758,-1.0199242,0.97595554,4.9759555,0.98419612,-1.0281648,4.9841961
7.923923733e-28,0.03205,-2.4008548,5.5991447,9.5991442,1.5991442,-1.643575,5.5991438,8.8418625,0.84186248,-0.88629321,4.8418625,6.5700182,-1.4299818,1.3855511,5.3855511,-0.24551476,0.20108403,4.2010841
1.506264609e-27,0.03238333333,-2.4466255,5.5533743,9.5533742,1.5533742,-1.598267,5.5533741,8.7050151,0.70501515,-0.74990798,4.7050151,6.1599383,-1.8400617,1.7951689,5.7951689,-1.4748293,1.4299365,5.4299365
2.826037214e-27,0.03271666667,-2.4923963,5.5076037,9.5076037,1.5076037,-1.5529586,5.5076036,8.5681658,0.56816584,-0.61352077,4.5681658,5.7498524,-2.2501476,2.2047926,6.2047926,-1.7950823,1.7497274,5.7497274
5.235306273e-27,0.03305,-2.538167,5.461833,9.461833,1.461833,-1.50765,5.461833,8.431316,0.43131599,-0.47713302,4.431316,5.339765,-2.660235,2.614418,6.614418,-1.385582,1.339765,5.339765
9.579857461e-27,0.03338333333,-2.5839377,5.4160623,9.4160623,1.4160623,-1.4623414,5.4160623,8.294466,0.29446599,-0.34074511,4.294466,4.9296771,-3.0703229,3.0240438,7.0240438,-0.97595621,0.92967709,4.9296771
1.732157312e-26,0.03371666667,-2.6297084,5.3702916,9.3702916,1.3702916,-1.4170328,5.3702916,8.1576159,0.15761594,-0.20435717,4.1576167,4.519589,-3.480411,3.4336697,7.4336697,-0.56633027,0.51958905,4.519589
3.095845866e-26,0.03405,-2.6754791,5.3245209,9.3245209,1.3245209,-1.3717242,5.3245209,8.0207659,0.020765881,-0.067969204,4.0231912,4.109501,-3.8904853,3.8432957,7.8432957,-0.15670429,0.10950097,4.1095147
5.471186486e-26,0.03438333333,-2.7212499,5.2787501,9.2787501,1.2787501,-1.3264156,5.2787501,7.8839158,-0.11608418,0.068418761,4.068579,3.6994129,-3.7470783,4.2529217,8.2529217,0.2529217,-0.30058712,4.2529217
9.563893778e-26,0.03471666667,-2.7670206,5.2329794,9.2329794,1.2329794,-1.2811069,5.2329794,7.7470658,-0.25293425,0.20480673,4.2048068,3.2893248,-3.3374523,4.6625477,8.6625477,0.6625477,-0.71067522,4.6625477
1.654148514e-25,0.03505,-2.8127913,5.1872087,9.1872087,1.1872087,-1.2357983,5.1872087,7.6102157,-0.38978431,0.34119469,4.3411947,2.8792367,-2.9278263,5.0721737,9.0721737,1.0721737,-1.1207633,5.0721737
2.831595209e-25,0.03538333333,-2.858562,5.141438,9.141438,1.141438,-1.1904897,5.141438,7.4733656,-0.52663438,0.47758266,4.4775827,2.4691486,-2.5182003,5.4817996,9.4817996,1.4817996,-1.5308513,5.4817995
4.798773715e-25,0.03571666667,-2.9043328,5.0956672,9.0956672,1.0956672,-1.1451811,5.0956672,7.3365156,-0.66348444,0.61397063,4.6139706,2.0590605,-2.1085743,5.8848984,9.878371,1.878371,-1.9278848,5.8737795
8.053648708e-25,0.03605,-2.9501035,5.0498965,9.0498965,1.0498965,-1.0998724,5.0498965,7.1996655,-0.8003345,0.75035859,4.7503586,1.6489724,-1.6989483,5.6489639,8.9968761,0.99687608,-1.046852,4.9968761
1.338859015e-24,0.03638333333,-2.9958742,5.0041258,9.0041258,1.0041258,-1.0545638,5.0041258,7.0628154,-0.93718457,0.88674656,4.8867466,1.2388843,-1.2893223,5.2388843,7.7670909,-0.23290909,0.18247108,4.1824715
2.205306634e-24,0.03671666667,-3.0416449,4.9583551,8.9583551,0.95835509,-1.0092552,4.9583551,6.9259654,-1.0740346,1.0231345,5.0231345,0.8287962,-0.87969631,4.8287962,6.5372887,-1.4627113,1.4118112,5.4118112
3.600006385e-24,0.03705,-3.0874156,4.9125844,8.9125844,0.91258436,-0.96394657,4.9125844,6.7891153,-1.2108847,1.1595225,5.1595225,0.41870811,-0.47007031,4.4187081,5.3074865,-2.6925135,2.6411513,6.6411513
5.825618346e-24,0.03738333333,-3.1331864,4.8668136,8.8668136,0.86681364,-0.91863795,4.8668136,6.6522652,-1.3477348,1.2959105,5.2959105,0.0086200143,-0.060444319,4.0140922,4.0776843,-3.9221695,3.8704913,7.8704913
9.34729375e-24,0.03771666667,-3.1789571,4.8210429,8.8210429,0.82104292,-0.87332933,4.8210429,6.5154152,-1.4845848,1.4322984,5.4322984,-0.401468,0.34918159,4.3491816,2.8478824,-2.9001688,5.0998312,9.0998312
1.487414336e-23,0.03805,-3.2247278,4.7752722,8.7752722,0.7752722,-0.8280207,4.7752722,6.3785651,-1.6214349,1.5686864,5.5686864,-0.81155254,0.75880404,4.758804,1.6180909,-1.6708394,5.6180842,8.9070078
